kepid,mass,radius,teff,bp_rp,e_bp_min_rp_interp,e_bp_min_rp_val,rrmscdpp04p5
10279312,0.948,1.0224843,5294.047,1.0047503,0.14443799992743026,0.162,154.867
10279427,0.836,0.7979531,5046.3667,1.0831451,0.10535281422880458,0.0067,142.19
10279438,1.198,1.4188403,5692.6567,0.8895159,0.22031299049110678,0.364,148.66
10279464,0.821,0.89030343,5023.95,1.0670252,0.10431490645718253,0.0513,168.145
10279593,0.913,1.7379065,5205.2603,1.0776854,0.3393453964647085,NaN,220.205
10285391,1.07,1.371672,5756.5,0.8675804,0.15753811081407926,0.2335,96.254
10285445,1.117,1.7947787,5632.5,0.87812424,0.3753550146765595,NaN,253.831
10285459,1.079,1.2940079,5916.3335,0.87394714,0.22115100546595048,0.249,147.155
10288840,1.135,1.303449,5821,0.8136778,0.07012875909409733,0.15,44.057
10288922,1.093,1.2531109,5394.6665,0.9434843,0.1991482831477877,0.206,203.372
10288945,0.894,0.99934125,5409.6074,0.9583502,0.0906616270945437,0.1235,87.553
10288976,0.792,0.60579896,5001,1.233057,0.09558079747539122,0.05,147.717
10289006,0.961,1.3854822,5386.3335,0.9555712,0.2073692978807785,0.3403,190.1
10289034,1.189,1.2115158,6250,0.73975277,0.17283035079041506,0.154,73.859
10294023,0.934,1.0855352,5335.3335,0.98683167,0.13923782630394252,0.15,178.476
10294068,0.841,1.276252,5368.5,1.0016804,0.18438548924779505,0.2735,193.95
10294250,0.997,0.8980941,5688,0.8831816,0.06710429268197926,0.022,77.648
10294341,0.758,1.6038945,5016.25,1.0840235,0.269360954954617,0.545,284.884
10319834,1.048,0.9524147,5775,0.8644209,0.13494472030197752,0.0218,146.393
10319886,0.959,0.8472623,5337,0.99452305,0.1323892005438315,0.0587,215.793
10319997,0.993,1.3889651,5374,0.9627247,0.16093116379143926,0.295,170.289
10320050,1.05,1.4936527,5443.6665,0.9110117,0.1555431623008062,0.353,118.198
10320064,1.126,1.2308826,5442,0.9404354,0.1741094745503527,0.202,175.898
10320068,1.37,1.1570671,5594.035,0.8901415,0.06454248000498579,0.1863,58.483
10324488,0.876,0.82594067,4968.665,1.0966702,0.09711264731689588,0.008,164.059
10324505,1.114,1.3758507,5766.25,0.8688021,0.16464231090358408,0.276,99.849
10324527,0.809,0.6137657,4947.5,1.351963,0.15503072964605377,0.1723,166.001
10324579,1.245,1.4550443,5955,0.7512598,0.10686097856814825,0.1197,42.662
10324633,0.887,1.0556784,5626,0.87845707,0.058626519416724955,0.0867,51.364
10324652,1.087,1.0227333,5796,0.8299093,0.14529018712696282,0.0643,126.166
10324657,1.136,1.391468,5833.75,0.8148575,0.09421572931296114,0.245,48.5
10331929,0.833,0.7496265,4983,1.156661,0.14058977296855235,0.117,257.948
10331937,0.942,0.9272191,5126.1636,1.0292664,0.10026261538827479,0.0925,128.636
10331954,0.94,1.0640081,5454,0.9393635,0.07113244535364135,0.131,66.961
10331969,1.191,0.92782366,6128.4473,0.74666405,0.0413032457524511,0.008,22.062
10332068,1.066,1.7797347,5864,0.78857994,0.19095434659696353,NaN,86.485
10338343,1.048,0.94629997,5789.8374,0.8622179,0.10186232199606904,0.0218,113.135
10338360,0.895,0.8674812,5687.9424,0.9019184,0.042194311558811606,0.0443,40.041
10338416,0.817,0.941483,4942.1665,1.1705036,0.19083161298719922,0.273,278.333
10338471,0.955,0.96853024,5409,0.9559803,0.13918980664405448,0.091,179.059
10338529,1.005,0.9636657,5623.5,0.8949051,0.1411269212900795,0.0892,155.195
10346736,1.071,1.0529532,5107,1.0450478,0.1856701468499214,0.19,230.526
10346757,0.661,0.67353666,4958,1.2038126,0.05563303880948861,0.0627,68.814
10346850,1.143,1.5897185,6326.5,0.6985712,0.1798746701596051,NaN,47.762
10346862,0.683,0.6248501,4395,1.6164484,0.17752513590079633,0.308,190.824
10346880,0.929,1.5527312,5326,1.0040464,0.2349198997571058,0.479,169.209
10346988,1,1.1845449,5612.1,0.8970976,0.2134424285318991,0.1735,199.097
10353282,1.011,1.0597624,5763,0.84105873,0.12805496031661343,0.0727,107.453
10353303,0.816,0.8932871,4931.5,1.1633835,0.18373609314771835,0.235,274.271
10353306,0.977,0.9321322,4973.183,1.1283693,0.1768043599569021,0.18,237.136
10353327,0.962,1.4196246,5718.267,0.8855171,0.15877713523217105,NaN,131.909
10353362,0.999,1.2089007,5449.187,0.9028187,0.14243775011071494,0.122,124.371
10353456,1.132,1.5685683,5744.3335,0.8705044,0.30955796617633785,NaN,211.487
10358068,0.965,1.515343,5075,1.0412884,0.22884687582833377,0.2927,245.307
10358174,0.865,1.8327509,5090.135,1.046277,0.3084531989965269,NaN,277.735
10358223,0.872,0.6204583,5565.44,1.1299429,0.16104632768111715,0.072,322.309
10358240,0.851,0.74191827,4920,1.2068834,0.14259426615332507,NaN,245.577
10358283,1.239,1.3591745,5929,0.78408813,0.08707354426099685,0.2005,48.228
10358381,1.012,1.5065365,5814.25,0.88661766,0.1869672095345169,NaN,125.668
10358453,1.079,1.0352389,5359,0.96026325,0.16051530792671634,0.158,257.459
10383729,1.111,1.3380255,5759.6665,0.85370064,0.10263156537630339,0.1873,65.049
10383805,0.639,0.89881027,4892.72,1.2480726,0.2066858356665997,NaN,296.087
10383809,0.872,0.7022985,5309.6953,1.0555658,0.10457896928730778,0.0047,201.99
10383914,0.95,1.2395296,5414.7065,0.89577293,0.20886721028883642,NaN,239.666
10383933,0.848,0.8734181,5046,1.0932188,0.04770127179675548,0.0917,63.343
10383958,1.181,1.15567,5469,0.90757847,0.17987472023755038,0.144,230.104
10383974,0.957,1.0731572,5474,0.90107536,0.17575130535816114,0.1138,245.627
10388498,0.968,0.96775013,5424,0.9342022,0.11268249472383494,0.0557,129.882
10388508,0.997,0.93299353,5727,0.88866043,0.13036779983948088,0.075,169.43
10388544,1.077,1.2934427,5809.5,0.88218975,0.19592512904671458,0.2355,141.89
10388582,0.811,0.8475207,5220.5,1.0100327,0.11160760350146148,0.037,160.025
10388593,1.002,1.2453918,6309,0.6966009,0.08540090465564115,0.079,25.206
10388598,0.87,0.9373989,5089.695,1.0220623,0.1025442372712122,0.1005,216.677
10388647,0.796,0.6669858,4970.05,1.2367268,0.06115984525120001,0.064,82.059
10388680,0.909,1.1431769,5081.87,1.0270042,0.17132624405544583,0.162,205.342
10396238,1.037,0.88134724,5848.5,0.8003254,0.1364955049061072,0.013,128.259
10396245,0.753,0.7207299,4886.3335,1.2485085,0.13292798812471798,0.1743,220.253
10396261,0.961,0.82845014,5396,0.9182348,0.09880568494143725,0.0492,119.223
10396293,3.385,1.1614064,5019,1.1144581,0.1832566358663883,0.282,430.939
10396299,1.03,1.9024744,5424.3335,0.9140711,0.26928543119427967,0.8155,145.164
10396306,1.02,1.4502877,5746,0.82661533,0.08098175690778855,0.2507,40.658
10396350,0.58,0.64710945,4469.545,1.480794,0.17141998368058753,0.123,227.033
10396468,0.861,1.511611,5523.6553,0.87715626,0.20245923897011014,0.269,136.517
10396479,0.999,1.2965366,5884,0.78241634,0.22318273539875022,0.1667,142.886
10264857,0.899,0.87496454,5367,0.96371555,0.10717139971913597,0.054,121.535
10264860,1.132,2.0492167,5836,0.825881,0.2779493828568647,NaN,101.813
10264871,1.04,1.6088225,5713,0.8638649,0.15462791835753795,0.503,75.197
10264903,1.05,1.4394879,5961,0.772995,0.19681226783829142,0.2527,87.901
10264975,0.882,0.931147,5460.75,0.9130287,0.12113651486178428,0.0697,123.702
10265078,0.731,0.6696918,4919.9233,1.2472992,0.10101112919983839,0.1037,159.221
10272071,0.851,1.1197536,5411,0.9407377,0.18550604757985587,0.217,238.648
10272125,1.027,1.4343508,5646,0.8944464,0.1354121481687515,0.288,87.342
10272188,1.07,1.1887015,5779,0.84959507,0.12851938428466644,NaN,92.31
10272320,1.024,1.182389,5423,0.9271097,0.16333789376647873,0.178,171.946
10272325,0.918,0.87555015,5932,0.7994375,0.06983413833416506,0.0257,58.065
10279656,0.888,1.7071248,5766,0.86390686,0.2374235408021902,NaN,118.27
10279679,1.07,0.92648053,5753.25,0.85894966,0.08037758401484421,0.0415,80.804
10279686,1.006,0.9443088,5756,0.8618784,0.07177555672679953,0.0557,55.28
10279828,0.753,1.0626888,4924.3335,1.1624613,0.1345424507632979,NaN,183.844
10285470,0.83,0.7815331,5037,1.0910788,0.07787166661339627,0.0475,121.66
10285479,1.047,1.8143358,5379.3335,0.9640713,0.2931980849056144,NaN,240.18
10285489,0.968,1.3276412,5734.0034,0.9241266,0.14518726034014182,NaN,98.464
10285574,1.028,1.069107,5328,0.9509373,0.13820830119820357,0.0915,162.25
10285596,1.117,1.4562232,5953.5,0.7920208,0.13166076335464966,NaN,89.01
10289156,0.928,1.0580449,5383.7,0.9439459,0.045588920407095286,0.1035,43.488
10289169,0.94,1.3934585,5324,0.989645,0.17036619204595183,0.313,142.194
10289204,0.955,1.1715872,5460,0.9275217,0.10320490373310247,0.2,82.999
10289272,1.133,1.7585435,5496.57,0.76154995,0.14935457151095444,NaN,64.815
10289297,1.04,0.8977269,5779.915,0.88911915,0.13816707549993448,0.046,150.759
10294357,0.917,1.3484939,5357.41,0.9523411,0.17840893013051315,0.3362,190.431
10294369,0.772,1.1014471,5349,0.9984093,0.15156327080155438,0.247,187.809
10294427,0.828,0.7675642,4923.41,1.0985832,0.10400537592979794,0.0915,212.838
10294509,0.826,0.8907433,4932.625,1.1365356,0.15553895268614584,0.15,325.245
10294538,0.818,1.2596397,5263.6196,1.0654182,0.1651179862965881,NaN,208.989
10294546,0.948,1.7352642,5427.6665,0.9167528,0.19266999595210466,NaN,141.844
10294570,0.917,1.2494682,5347.3335,0.99785805,0.15113477271377979,0.3212,153.241
10320076,1.117,1.0399146,5596,0.88719654,0.08868239672254735,0.0883,100.025
10320300,0.86,0.8189189,5456.5,0.91340923,0.05570296110684604,0.045,66.31
10320341,1.099,2.0112991,6113.75,0.7825508,0.2774601969403128,0.7975,134.391
10320446,0.857,0.86281264,5153.0737,1.076849,0.14300928129333473,0.102,228.055
10324695,1.135,1.1104208,5393.5,0.9593258,0.15522803622004613,0.166,164.44
10324708,0.915,1.0349909,5700.9746,0.892992,0.109999140784595,0.1095,100.948
10324736,0.656,0.58084035,4866,1.422658,0.16747327004452667,0.1377,192.608
10324764,0.707,0.7590123,4452.17,1.4586906,0.21465527711457866,0.3345,219.256
10324769,1.079,1.2267673,5452,0.91250896,0.21873225952229414,NaN,207.816
10324773,1.178,0.9801797,5808,0.83232117,0.1357637483083347,0.043,116.079
10324884,0.993,0.9591341,5456.75,0.9086809,0.12077350937102592,0.035,127.748
10324944,0.961,0.87183297,5452.3335,0.9219246,0.06034120584994265,0.012,76.566
10332098,0.732,0.7665227,5459.5034,1.0666771,0.08937897348548364,0.091,114.112
10332132,0.995,1.5150417,5815,0.8272524,0.1422555661494804,0.3505,83.809
10332143,0.985,1.1133587,5408,0.9433327,0.1817452285378521,0.204,237.872
10332155,1.016,1.1172464,5423,0.94277954,0.19779086478864344,0.223,223.548
10332209,0.844,0.8011799,4912,1.1859055,0.1261005217605512,0.1145,175.699
10332213,0.977,1.0051647,5204.895,1.0213995,0.10640599947120348,0.142,118.155
10332217,0.928,0.88481766,5396,1.0559292,0.16754314042020227,0.1503,234.486
10338588,0.958,1.6563683,5478.25,0.89624405,0.22393801133352612,0.434,151.742
10338593,1.104,1.1177732,5109.165,1.0445366,0.17444684349881281,0.2083,211.013
10338635,0.901,0.78550524,5001.92,1.1169863,0.13336532756082656,0.0805,235.387
10339000,0.91,2.3706226,5799,0.8178301,0.2694776787622008,NaN,99.018
10339047,1.128,1.591089,5796.5,0.83326817,0.13893567987151476,0.4225,68.062
10339076,0.916,1.09579,5374,0.95555496,0.1368206959304146,0.2153,141.429
10347040,0.781,0.6248738,4961,1.2897482,0.13495686649930524,0.111,159.519
10347115,0.898,1.2713162,5360.455,0.9270811,0.18767742840614843,NaN,168.064
10347172,0.938,1.0280677,6042.527,0.8785591,0.15087488112525677,0.155,112.918
10347196,1.101,1.7049285,5409,0.9545269,0.311558392636044,0.688,226.166
10347260,0.85,0.7632108,4899.3335,1.2516966,0.15265638516509383,NaN,178.321
10347268,1.143,1.4378589,5421.5,0.91229534,0.27069455230662015,0.2295,220.175
10353492,0.882,0.77686244,4940.8833,1.1286278,0.14234978925117417,0.096,300.826
10353493,1.153,1.356599,5433,0.92977524,0.23756999838937928,0.26,213.316
10353505,0.783,0.66289735,4901.585,1.2980814,0.1849617407372595,0.1375,259.359
10353510,1.006,1.6462735,5820.5,0.8060894,0.1298094908130032,0.6317,102.988
10353572,0.962,0.9313242,4967,1.1442518,0.17815415488668052,0.2235,265.615
10353579,1.369,1.0653408,5766.3335,0.85369396,0.24626877678198067,0.0875,249.975
10353645,0.766,1.0852681,5098.7666,1.0539045,0.1025148645623138,0.1803,112.354
10353653,0.819,0.6263874,5019.5,1.2776222,0.14290476027893492,0.0827,218
10358578,1.043,1.8887051,5364.3335,0.96736145,0.2917640921832797,NaN,218.254
10358759,0.968,0.7306095,5461.5,0.97252846,0.1063279558618636,0.004,192.454
10358940,1.398,1.4823221,6302,0.7125006,0.18253722392570226,0.383,54.617
10358958,0.982,0.960114,5382.5,0.94535446,0.09822762289746285,NaN,124.774
10358996,0.903,0.75593585,5011.75,1.0823803,0.10778481545557082,0.057,216.125
10383977,0.795,1.180928,5064.83,1.0641346,0.16668141065826184,NaN,216.371
10383987,1.016,0.92703056,5365,0.9572506,0.14370298273394388,0.0265,286.148
10384174,0.857,0.70069385,5327,1.008194,0.06130877889857916,0.006,104.107
10384253,0.822,0.5954175,5032.5,1.3147774,0.1466311963569807,0.12,245.94
10384298,0.926,0.8020983,5378.075,0.99196625,0.026922254756455037,0.014,45.271
10384318,0.918,0.8658601,5352.3335,0.9597502,0.10550265253467032,0.0203,163.532
10388693,0.773,0.8781767,5097.9775,1.0512972,0.0956190838178151,0.0735,126.451
10388710,1.053,1.1709518,5836,0.8197422,0.09330800177725254,0.125,57.763
10388730,0.618,0.6431428,4344.9473,1.5885267,0.20481888265064854,0.279,265.448
10388784,1.111,0.90685534,5756.5,0.85207176,0.1519658958236358,0.0188,230.058
10388820,0.78,0.705885,5056.16,1.054286,0.08904392872345267,0.062,151.122
10388882,1.009,0.8876983,5515.0405,0.8996935,0.1496241010060044,0.008,204.165
10388919,1.093,1.3499191,5808,0.8048887,0.1337287443783303,0.1815,87.976
10396488,0.916,0.9431492,5479.6665,0.90498257,0.13744700500028187,0.0443,151.622
10396517,0.88,0.977554,5371,0.96262264,0.12241872989971692,0.1195,132.047
10396560,1.04,0.9438136,5350.3335,0.96900654,0.1226115260298138,0.109,150.591
10396620,0.977,1.0080523,5358.5,0.96593285,0.15831098293143706,0.067,187.084
10396659,1.103,1.4854128,5764.5,0.8612766,0.2235586565269159,0.301,128.659
10265238,0.632,0.87190455,5014.8965,1.0766764,0.10167238610447263,0.078,129.583
10265241,0.838,0.9908051,5041.6924,1.0824928,0.12092394374636206,0.209,209.194
10265243,1.034,0.9598441,5765,0.8619919,0.12143035024945416,0.009,109.796
10265249,0.857,1.3271692,5772,0.8612232,0.1145874086322966,0.194,67.189
10265333,0.951,0.9462591,5423,0.91707516,0.13091416021874355,0.071,179.149
10265343,0.974,0.8054068,5043.3335,1.0808697,0.14640706160873795,0.015,235.026
10265420,0.868,0.9640281,5063.64,1.039115,0.09218704887771587,0.0963,115.866
10272375,0.805,1.1260532,5376.6665,0.9537716,0.09005870723015721,0.2325,104
10272389,0.863,0.80801016,5035.23,1.0947094,0.06975271664336508,0.0345,103.919
10272394,1.128,1.4468232,5762,0.86754036,0.23331081790984423,0.285,159.676
10272403,0.601,0.54071015,4306.775,1.6167355,0.12329846611848606,0.0455,193.366
10272404,0.916,1.299788,5317.995,0.9858999,0.15223693671763264,0.2355,149.892
10272405,1.148,1.3409224,6125.105,0.77023506,0.22913947064278548,0.2558,120.641
10272442,0.999,1.537442,5403,0.93051815,0.22122770433419098,0.3797,179.03
10272501,0.975,1.2227441,5761.5,0.8671322,0.07767778069101544,0.2325,61.925
10272504,0.998,1.3020756,5836,0.8230295,0.10445408751505163,0.1705,59.02
10279860,1.079,1.295451,5410,0.9615946,0.12396321539056596,0.2783,89.589
10279864,1.063,2.0624213,5762.3335,0.8510246,0.28752531341129073,NaN,114.007
10279927,0.819,1.6088003,5586,1.05095,0.33729548879152293,NaN,235.397
10279928,1.133,1.2362939,5367.3335,0.9612665,0.16498982180082242,0.232,140.569
10279935,0.933,1.2258477,5302.3335,1.0177193,0.1505247766793422,0.2997,135.557
10279989,1.132,1.352187,5263.4,0.92143536,0.2552965025162992,0.1712,231.312
10280067,1.086,1.4160973,5644,0.86525345,0.17545580726118254,0.2455,103.941
10280068,1.077,1.7118186,5751.5,0.86528397,0.19640602346791775,NaN,95.996
10280077,1.034,1.0730177,5706.25,0.8582773,0.11540368610420731,0.0717,97.788
10280079,0.861,0.8906194,5018.15,1.0944281,0.04696616536249776,0.1043,63.015
10285618,1.028,0.9415649,5476.3335,0.90601826,0.12404527364188153,0.0443,131.183
10285655,0.732,0.90924156,4915.2,1.242034,0.0983350003465133,NaN,100.387
10285674,1.33,1.3987039,5908.5,0.7930031,0.21825634519208953,0.1653,131.172
10285693,1.004,1.3383648,5722,0.89507866,0.19783560582632737,0.3145,137.815
10285740,1.183,1.2517314,5786,0.8378391,0.23405043220374902,0.1143,176.126
10289383,0.871,1.1914518,5191.987,1.0586643,0.19676306536622928,0.3043,280.523
10289404,0.779,0.9955191,4998.6665,1.2055626,0.1689672159725916,0.393,175.099
10289424,0.544,0.6506571,4402.267,1.5105524,0.20113237641604487,0.0663,267.156
10289495,0.936,0.90581197,5006.967,1.0811577,0.1569533698571975,NaN,337.487
10289504,0.914,0.9423144,5060.6724,1.1017942,0.1556968965436348,0.2,206.647
10289565,1.044,1.262733,5406.5,0.95944977,0.15333753122576846,0.202,131.427
10289591,0.944,1.0294582,5350,0.9979954,0.13722902436147288,0.224,148.628
10289602,0.796,0.85954624,5015.533,1.0955038,0.07736874971771456,0.086,117.593
10294613,0.945,0.8401332,5037.25,1.0933065,0.09508387562448041,0.1125,197.719
10294642,0.886,0.9716451,5426.533,0.90509224,0.08365940731033465,0.035,109.813
10294833,0.739,0.7235799,4889.13,1.2138138,0.11957320002139811,0.0515,213.66
10294922,1.523,1.5767759,6250,0.7432556,0.1647105472584797,NaN,79.986
10294934,1.104,1.4102596,5967.5,0.78081036,0.20252425980246277,NaN,161.22
10295061,1.054,1.483546,5935.5,0.7768965,0.08110337383504992,NaN,45.978
10320552,0.576,0.6354161,4062,1.7550163,0.08164010923502736,0.136,214.139
10320561,0.786,1.1093984,5318,0.98123264,0.1598610757728184,0.178,205.92
10320576,1.022,1.3467491,5296,1.0141201,0.2184853925760909,0.3515,223.138
10320618,0.903,1.7264576,5886.5,0.77014065,0.12653239978141687,0.4753,70.6
10324971,0.965,1.2333775,5206.07,0.97907543,0.17961686057962886,0.253,181.851
10325063,0.848,1.2257799,5406,0.94454193,0.08786607826817894,0.267,158.519
10328393,0.774,0.6794327,4958,1.1673355,0.05755005325765529,0.0553,83.047
10328411,0.801,0.88573444,5182.08,1.0362024,0.10795799901970712,0.1005,133.206
10328414,0.886,0.71943676,4978.967,1.1609011,0.11278946519812155,0.008,176.755
10328446,1.068,1.0397533,5411,0.96470356,0.12408000492224742,0.1653,121.875
10328452,1.036,1.7953796,5355.75,0.97052383,0.2942192669870903,NaN,192.506
10332267,0.952,0.9477347,5125.23,1.0206251,0.12786339658500154,0.086,165.319
10332324,0.669,0.6207838,4406.013,1.5287075,0.1974929019161942,0.156,270.216
10332380,1.024,1.0265702,5486.5,0.8943863,0.09397366670741532,0.0825,83.564
10332399,0.911,0.83938843,4957.6025,1.1109304,0.14078424137334666,0.061,273.166
10332435,0.798,0.55790466,5087.3335,1.2763195,0.14921170252605803,0.0352,239.729
10339093,0.82,0.79465014,4994,1.1432886,0.134694464988663,0.143,256.634
10339097,0.648,0.54458517,4222,1.7127953,0.11119773352355743,0.11,183.214
10339124,0.829,1.4040083,5828.75,0.808054,0.11865349965536384,NaN,64.339
10347410,1.086,1.4074,5601,0.8926468,0.21456803465550237,0.226,149.602
10347415,0.911,1.079413,5621,0.8924942,0.05965860019608423,0.113,45.514
10347504,0.837,0.7312224,4955,1.1497812,0.12302986532185453,0.0105,177.901
10347528,1.201,1.2534454,6382.548,0.700757,0.1280862305301268,0.1035,38.329
10347577,1.028,1.0243297,5138.1226,1.029748,0.15716167911770074,0.1638,190.667
10353666,0.986,1.031579,5155.3,1.0761118,0.1948229555580859,NaN,283.175
10353685,1.051,1.0532781,5868,0.80180645,0.052167870158990874,0.054,41.753
10353703,1.048,1.3352289,5452,0.9092417,0.1451182783346624,0.2422,111.696
10353715,0.629,0.747615,4851.4873,1.250598,0.12950275223638508,0.146,263.23
10353759,1.068,1.0922991,5802.495,0.86416245,0.18992136576827354,0.1447,170.645
10353819,1.169,1.8301173,5476.3335,0.90766907,0.3035645399033927,0.6695,184.549
10353899,0.885,0.88185805,5351.25,0.96994495,0.05504264063157707,0.062,92.426
10359008,0.925,0.8553061,5107.0947,1.0461712,0.07582466938736425,0.021,127.743
10359110,1.466,1.3126931,6271.5,0.8029032,0.10391187728149573,0.3287,59.218
10359364,1.015,1.3391736,5400.6665,0.9489794,0.15527075378695016,0.2947,160.885
10359458,0.957,0.6522201,4856.2397,1.2778053,0.031845027799098126,0.0895,45.969
10359587,0.988,1.3766549,5400,0.9083128,0.15760218347104107,0.2552,145.476
